age,default_avatar,default_background,default_profile_background_color,default_profile_link_color,default_profile_sidebar_border_color,default_profile_sidebar_fill_color,default_profile_text_color,favourites_count,followers_by_friends,followers_by_status,followers_count,folpd,friends_by_status,friends_count,fripd,is_bot,lang,listed_count,statuses_count,time_zone_nil,tpd,utc_offset
38903903.901739,false,false,false,false,false,false,false,59,0.5785627283800243,0.03155936482625739,475,1.0549069857783395,0.05454787057338383,821,1.8233234427874505,false,en,0,15051,false,33.42611587989773,-28800
89420046.901766,false,false,false,false,false,false,true,9,1.138655462184874,0.05935173017958826,542,0.5236946481524664,0.052124397722295226,476,0.4599237131375955,false,en,18,9132,false,8.823578462967681,-18000
14536016.90179,false,false,false,false,false,false,false,19,0.30704225352112674,0.5477386934673367,109,0.6478803694041559,1.7839195979899498,355,2.110069093013681,false,en,0,199,false,1.1828274634077505,-25200
94505447.901814,false,false,false,false,false,false,false,86,0.8556263269639066,0.025815130356799693,806,0.7368718052354775,0.030171033245788226,942,0.8612074944563614,false,en,7,31222,false,28.5441830062814,-18000
86484210.90183699,false,false,false,false,false,false,false,2,0.7470355731225297,0.0655794587092297,189,0.18881596802142067,0.08778625954198473,253,0.25275365031439434,false,en,2,2882,false,2.8791937557553084,-18000
46744571.90186,false,false,false,false,false,false,true,0,0.9003215434083601,0.015100037750094376,280,0.517536026445752,0.016771827643854823,311,0.5748346579451278,false,en,0,18543,false,34.27382335137287,-21600
2709047.901885,false,false,false,false,false,false,false,29,0.9752066115702479,0.2318271119842829,118,3.7633886033861548,0.23772102161100198,121,3.8590679746615333,false,en,0,509,false,16.23359999259046,-28800
35409768.901909,false,false,false,false,false,false,false,8,0.9193548387096774,0.026975863700899196,57,0.13908026380069546,0.029342167534311406,62,0.15128028694111584,false,en,0,2113,false,5.155729779138643,-21600
92676066.901934,false,false,false,false,false,false,false,39,1.4234234234234233,0.020426104043851485,790,0.7365008279022243,0.014349984486503257,555,0.5174151385895486,false,en,7,38676,false,36.056843063224875,-18000
54529195.901958,false,false,false,false,false,false,false,635,1.2997438087105038,0.04132051908562741,1522,2.4115668280973805,0.0317912797958408,1171,1.8554170536807728,false,en,40,36834,false,58.36245239562774,-10800
51902812.901983,false,false,false,false,false,false,true,20,0.9937369519832986,0.047016989332279734,952,1.5847464790651282,0.0473133148952983,958,1.5947343770424598,false,en,3,20248,false,33.70582637406782,-18000
91609660.902006,false,false,false,false,false,false,false,56,1.7488372093023257,0.05039538935799491,376,0.3546176208942524,0.028816512531832195,215,0.20277337364964124,false,en,3,7461,false,7.0367076316279356,-21600
18907746.90203,false,false,false,false,false,false,false,4,0.21428571428571427,0.08916083916083917,51,0.23304733360513455,0.4160839160839161,238,1.087554223490743,false,en,0,572,false,2.6137857808266296,-28800
28260068.902053,false,false,false,false,false,false,false,9,1.4098360655737705,0.02057580349310152,258,0.7887878857357165,0.014594465268362708,183,0.5594890817428152,false,en,0,12539,false,38.33570271023721,-18000
95977327.902076,false,false,false,false,false,false,false,6,0.5879120879120879,0.036556200888281515,214,0.19264549664128652,0.062179706183805944,364,0.32767738681041936,false,en,2,5854,false,5.2698445670005905,-18000
90429915.902101,false,false,false,false,false,false,false,48,1.3596491228070176,0.021518811606275164,310,0.2961851698390781,0.01582673885880883,228,0.2178394152364881,false,en,1,14406,false,13.764011473232394,-28800
3354722.902132,false,true,true,true,true,true,true,12,0.2165991902834008,0.8991596638655462,107,2.755756665954567,4.151260504201681,494,12.722839186754893,false,en,0,119,true,3.0648134883091798,
29721630.902158,false,false,true,true,true,true,true,1,0.9601769911504425,0.12528868360277137,217,0.6308132976187236,0.13048498845265588,226,0.6569760611144753,false,en,0,1732,false,5.034878486063485,-21600
25287158.902183,false,true,true,true,true,true,true,3,0.8232931726907631,0.022966614384942862,205,0.7004345592365478,0.02789603405780865,249,0.8507717329264107,false,en,0,8926,true,30.49794573534837,
72722972.902209,false,false,false,false,false,false,true,256,1.4300791556728232,0.039988195366681425,542,0.6439340710530045,0.027962225173380553,379,0.4502786216403914,false,en,2,13554,false,16.103104057293184,-21600
23127614.902233,false,false,true,true,true,false,true,528,1.0605187319884726,0.03818219547623988,368,1.3747721126625616,0.03600332019091098,347,1.2963204431901938,false,en,1,9638,false,36.005580494144574,-18000
26149272.902278,false,false,true,true,true,true,true,195,0.8810572687224669,0.05862523816503005,400,1.3216428666734121,0.0665396453173091,454,1.5000646536744375,false,en,0,6823,false,22.543923198285178,-18000
37804858.902306,false,true,true,true,true,true,true,1,0.5651041666666666,0.08093994778067885,217,0.4959362511693413,0.1432301380082059,384,0.8776014767236966,false,en,5,2681,false,6.127212393480253,-18000
17630733.902353,false,true,true,true,true,true,true,0,1.0841121495327102,0.061734965407131456,116,0.5684618720639637,0.05694518360830229,107,0.5243570716453269,false,en,0,1879,true,9.208102220763895,
56580077.902404,false,false,false,false,false,false,false,387,21.248479935143898,9.428057553956835,52420,80.04739773973705,0.443705035971223,2467,3.7672058417387495,false,en,419,5560,false,8.490338257020237,-28800
10663377.90246,false,true,true,true,true,true,true,0,1.2321428571428572,0.08243727598566308,69,0.5590723741132919,0.06690561529271206,56,0.45373989783120516,false,en,0,837,false,6.7817909729426775,3600
22726505.902494,false,true,true,true,true,true,true,0,0.3153153153153153,0.12280701754385964,35,0.13306048949951496,0.3894736842105263,111,0.42199183812705177,false,en,0,285,true,1.0834925573533363,
29778204.902519,false,false,true,true,true,true,true,11,0.42125237191650855,0.03753804531619885,222,0.6441221041626183,0.08911058505241799,527,1.5290646346564083,false,en,0,5914,false,17.159180738820886,-14400
77808898.90254499,false,false,false,false,false,false,true,21,1.995735607675906,0.026052829348400926,936,1.0393464133361443,0.01305424889358978,469,0.5207836195028397,false,en,4,35927,false,39.89380191445416,-28800
89423849.90257,false,false,false,false,false,false,true,1345,1.4208333333333334,0.05359107339305359,341,0.32946915204498806,0.03771805752003772,240,0.2318844471870935,false,en,0,6363,false,6.147836406047954,-28800
46801478.902595,false,false,false,false,false,false,false,54,1.4483516483516483,0.06529493361516613,1977,3.6497308205897467,0.045082237928528966,1365,2.519920369299553,false,en,36,30278,false,55.896079810735166,-18000
3651006.902622,false,true,true,true,true,true,true,0,0.7191011235955056,0.08010012515644556,64,1.51454109714769,0.1113892365456821,89,2.1061587132221598,false,en,1,799,true,18.908099009718725,
26973797.902648,false,false,false,false,false,false,false,2,0.5072115384615384,0.16021260440394836,211,0.6758558830236612,0.31586940015186027,416,1.3324931153453268,false,en,1,1317,false,4.218493829110398,-18000
4472941.902672,false,true,true,true,true,true,true,0,0.425,0.3617021276595745,17,0.3283744864024756,0.851063829787234,40,0.7726458503591115,false,en,0,47,true,0.9078588741723619,
4537920.902697,false,false,true,true,true,true,true,276,0.896,0.0401289860265138,112,2.1324302929648185,0.04478681476173414,125,2.379944523399284,false,en,1,2791,true,53.139401318470924,
8070943.902721,false,false,true,true,true,true,true,1,0.48874824191279886,0.37771739130434784,695,7.440021975585594,0.7728260869565218,1422,15.222606114079621,false,en,0,1840,false,19.697324367025296,-18000
64808643.902746,false,false,false,false,false,false,false,104,0.648910411622276,0.017808492258621834,268,0.3572856737250253,0.027443683965712007,413,0.5505932210762686,false,en,3,15049,false,20.062657104060587,-21600
8179411.902772,false,true,true,true,true,true,true,1,0.8461538461538461,0.2037037037037037,11,0.11619417279588631,0.24074074074074073,13,0.13732038603153557,false,en,0,54,true,0.5704077573618329,
90135633.902798,false,false,false,false,false,false,false,13,1.2483660130718954,0.01869433297445434,191,0.18308408434554554,0.014975041597337771,153,0.14665897855952242,false,en,2,10217,true,9.793560679363882,
11832589.902825,false,false,true,true,true,true,true,1622,0.5903614457831325,0.02197802197802198,98,0.7155829847508013,0.037228078044404575,166,1.2121099537617661,false,en,0,4459,false,32.55902580617246,0
36109772.902883,false,false,false,true,false,false,true,7,1.2294478527607362,0.023917506086790472,1002,2.39748946172606,0.01945385974125173,815,1.950053803699448,false,en,3,41894,false,100.23994362232082,-18000
9725610.902913,false,true,true,true,true,true,true,587,1.4148936170212767,0.03404582106745168,266,2.363080348310271,0.024062460002559835,188,1.6701470130916416,false,en,3,7813,false,69.40882241110468,-36000
86977554.902944,false,false,false,true,false,false,true,163,0.9129032258064517,0.14044665012406948,849,0.8433624063340056,0.15384615384615385,930,0.9238245440408047,false,en,17,6045,false,6.00485953626537,-18000
23169663.902974,false,false,false,false,false,false,false,0,0.18604651162790697,0.13071895424836602,40,0.14916055815361443,0.7026143790849673,215,0.8017380000757467,false,en,0,306,false,1.1410782698752981,-18000
80595836.903004,false,false,false,false,false,false,false,54,1.0919540229885059,0.022753712447820432,665,0.7128904197513555,0.020837610346951346,609,0.652857542298634,false,en,3,29226,false,31.3307299363228,-18000
31031163.903035,false,false,false,false,false,false,true,29,1.3645833333333333,0.011669339034384465,131,0.36474300594605846,0.0085515766969535,96,0.2672925845101059,false,en,0,11226,false,31.256526601152522,-28800
31872130.903067,false,false,false,false,false,false,true,1153,2.550649350649351,0.032263363669218385,982,2.6620372593857398,0.01264907842428623,385,1.043670412284699,false,en,4,30437,false,82.50960087976979,-10800
4863363.903096,false,true,true,true,true,true,true,85,0.4037122969837587,0.026012856929286888,174,3.0911937291828417,0.06443414561219914,431,7.656922398151451,false,en,1,6689,true,118.83330376159068,
3460010.903119,false,true,true,true,true,true,true,0,0.6538461538461539,0.3617021276595745,17,0.4245073328161594,0.5531914893617021,26,0.6492465090131372,false,en,0,47,true,1.173637920139811,
28347127.903145,false,false,false,false,false,false,true,70,0.9201474201474201,0.05933143219264892,749,2.2828979437033756,0.06448035487959443,814,2.4810132525696647,false,de,11,12624,false,38.47704090963349,3600
31882516.90317,false,false,false,false,true,true,true,4,0.7900552486187845,0.12917795844625113,143,0.38752273032652623,0.16350496838301717,181,0.49050079852521433,false,en,0,1107,false,2.9999137235769573,-21600
27385952.903196,false,true,true,true,true,true,true,1,0.33698030634573306,0.17721518987341772,154,0.4858549215734896,0.525891829689298,457,1.4417902542798235,false,en,0,869,true,2.7416099145935626,
4837932.90322,false,false,false,false,false,false,false,0,1.105263157894737,0.1126005361930295,42,0.7500724116246045,0.10187667560321716,38,0.678636943850973,false,en,0,373,false,6.661357369908356,-18000
68339366.903244,false,false,false,false,false,false,false,142,1.6912366912366912,0.04104062326099054,2065,2.6107353357924525,0.024266634867636538,1221,1.5436841864419748,false,en,81,50316,false,63.61344269043134,0
41563032.903269,false,false,true,true,true,true,true,109,1.035294117647059,0.05478769767152285,440,0.9146589491789587,0.05291993525090275,425,0.8834773940933549,false,en,0,8031,false,16.69460459285705,-18000
18512233.903294,false,false,true,true,true,true,true,2,1.0348837209302326,0.010789186568068857,89,0.4153793669725213,0.010425506121954177,86,0.4013778152768833,false,zh-cn,0,8249,true,38.499599979292896,
35488729.903319,false,false,false,false,false,false,true,7,1.3142329020332717,0.029873949579831933,711,1.7309833337891443,0.02273109243697479,541,1.3171054621378053,false,en,1,23800,false,57.942902031204326,-21600
42406513.903343,false,false,false,false,false,false,true,41,1.0862068965517242,0.026896804098560625,441,0.8985034725288021,0.02476213710661137,406,0.8271936731217933,false,en,0,16396,false,33.405584887944734,-18000
22449458.903368,false,false,false,false,false,false,false,7,0.9530516431924883,0.05708661417322835,203,0.781274955244679,0.05989876265466817,213,0.8197614062419903,false,en,0,3556,false,13.685781974632755,-18000
47863229.903392,false,true,true,true,true,true,true,196,1.8621134020618557,0.056666666666666664,1445,2.608432407340298,0.03043137254901961,776,1.4007913827654765,false,en,9,25500,false,46.03116012953757,-21600
28273606.903419,false,false,false,false,false,false,true,14,0.9850187265917603,0.07331010452961673,526,1.607378929587322,0.07442508710801393,534,1.6318257574138608,false,en,3,7175,false,21.925748706826365,-28800
90304339.90344301,false,false,false,false,false,false,false,42,1.254071661237785,0.04689403166869671,385,0.36835438956272737,0.037393422655298415,307,0.29372674700197354,false,en,7,8210,false,7.855037761844483,-18000
88148547.903469,false,false,false,false,false,false,true,11,0.1678681771369722,0.08791801510248112,163,0.1597666704098291,0.5237324703344121,971,0.9517388771039835,false,en,0,1854,false,1.817223355459161,0
57816559.9035,false,false,false,false,false,false,false,15,1.655581947743468,0.042554490506135904,697,1.041583935476386,0.025703644911166737,421,0.6291346296062751,false,en,11,16379,false,24.476475292925258,-28800
4397153.903524,false,false,false,false,false,false,false,7,0.7311827956989247,0.2943722943722944,68,1.336136994269128,0.4025974025974026,93,1.8273638303983146,false,en,0,231,true,4.538935965829104,
65884368.903554,false,false,false,false,true,true,true,0,0.19148936170212766,0.6923076923076923,9,0.011802495993218016,3.6153846153846154,47,0.06163525685347468,false,en,0,13,false,0.01704804976798313,-18000
44494923.903589,false,false,false,false,false,false,false,27,1.0628019323671498,0.05330748727889508,220,0.42719479734776356,0.0501574993942331,207,0.40195146841359564,false,en,2,4127,false,8.013786039338084,-18000
47666579.903614,false,false,true,true,true,true,true,26,1.205223880597015,0.016028981192000396,323,0.5854667999346144,0.013299588109771228,268,0.4857743107816819,false,en,0,20151,false,36.525515434932366,-32400
79881195.903638,false,false,false,false,false,false,false,368,2.0690298507462686,0.011480093579843068,1109,1.199501320881269,0.005548539367714954,536,0.5797409449886315,false,en,28,96602,false,104.48532605931696,-18000
38182007.903672,false,false,false,false,false,false,false,18,0.45660377358490567,0.015400280005091001,121,0.27380435377766554,0.03372788596156294,265,0.599654163232109,false,en,0,7857,false,17.779180228357745,-21600
10502058.903698,false,false,false,false,false,false,false,7,1.1534653465346534,0.06059817945383615,233,1.9168812691482608,0.052535760728218465,202,1.6618455638112553,false,en,1,3845,false,31.632654420076697,-25200
70039036.903722,false,false,false,false,false,false,true,76,2.352272727272727,0.04073199527744982,207,0.25535473916615264,0.017316017316017316,88,0.10855660408996169,false,es,0,5082,false,6.269143886195467,-25200
40525855.903746,false,false,false,false,false,false,false,13,10.533916849015318,0.3142092552705437,4814,10.263314388419667,0.029828340186671888,457,0.9743113160589746,false,en,1,15321,false,32.663946768797125,-21600
6632973.903773,false,true,true,true,true,true,true,7,1.030612244897959,0.04170107349298101,101,1.3156089751874898,0.04046242774566474,98,1.2765314808755672,false,en,0,2422,false,31.548563741653286,-36000
35395958.903806,false,false,false,false,false,false,false,17,0.4966887417218543,0.057751540041067764,225,0.5492152381809126,0.11627310061601642,453,1.1057533462042999,false,en,2,3896,false,9.509966968680612,-21600
34824482.903838,false,true,true,true,true,true,true,0,0.5142314990512334,0.05321028863145494,271,0.6723545634446196,0.10347535833496957,527,1.30749392965072,false,en,0,5093,false,12.635799969092393,-21600
70411098.903874,false,false,false,false,false,false,false,120,1.2067039106145252,0.01677105440240178,648,0.7951473684060404,0.013898234898286661,537,0.6589415691883671,false,en,6,38638,false,47.411888920486426,-18000
41342294.90391,false,false,false,false,false,false,false,2,1.0471281296023565,0.12517605633802817,711,1.4858971942115573,0.11954225352112675,679,1.4190213711247828,false,en,1,5680,false,11.870458597922461,-21600
57885242.903946,false,false,true,true,true,false,true,109,1.09765625,0.022721759521306704,281,0.4194229613976654,0.020700250667097922,256,0.3821077513089183,false,en,1,12367,false,18.45908812670984,-18000
39905179.903983,false,false,false,false,false,false,true,33,1.3798882681564246,0.02120080683232479,494,1.0695754311267076,0.01536414746148234,358,0.7751174176991703,false,en,3,23301,false,50.44975125645174,-25200
62443087.904019,false,false,false,false,true,true,true,26,1.1111111111111112,0.05106693416013131,280,0.3874247865060989,0.04596024074411818,252,0.34868230785550575,false,en,0,5483,false,7.586607515761351,-28800
56408853.904057,false,false,false,false,false,false,true,101,1.1361031518624642,0.04640683520599251,793,1.2146178349328485,0.04084737827715356,698,1.0691087626521731,false,en,1,17088,false,26.17325291719385,-21600
90539992.904093,false,false,false,false,false,false,false,99,1.014218009478673,0.03471771576898118,214,0.20421472773456248,0.03423101881894874,211,0.2013519044485684,false,en,2,6164,false,5.882147578298657,-18000
93132735.904122,false,false,false,false,false,false,true,37,7.295731707317073,0.020143945452249675,2393,2.2200056509972406,0.0027610589671282462,328,0.30428827978567097,false,en,35,118795,false,110.20709206444988,-18000
57936891.904152,false,true,true,true,true,true,true,4,0.8111111111111111,0.19571045576407506,73,0.10886327852093153,0.24128686327077747,90,0.1342150009162239,false,en,0,373,false,0.5562466149084174,-28800
69199257.904191,false,false,true,true,true,true,true,4,1.0154185022026432,0.020188307422815854,461,0.5755899876143733,0.019881760455441207,454,0.5668500094944237,false,en,6,22835,false,28.511057195606906,-21600
36684322.904218,false,false,true,true,true,true,true,35,1.5,0.035420277296360485,654,1.5403201020644621,0.023613518197573655,436,1.0268800680430308,false,en,1,18464,false,43.486957743916406,-18000
39624765.90425,false,false,false,false,true,false,false,10,1.2099447513812154,0.033237213537714375,219,0.477519540322792,0.027470025800576718,181,0.3946622684859904,false,en,0,6589,false,14.367014845604352,-18000
103066581.904288,false,false,false,false,false,false,false,369,0.6706706706706707,0.025130811500159413,1340,1.1233126961317421,0.03747116520695411,1998,1.6749095275159012,false,en,36,53321,false,44.698624082421404,-28800
55035112.904329,false,false,false,false,false,false,false,13,1.2264150943396226,0.03390007301554188,325,0.5102197218857196,0.027641597997287996,265,0.41602531169144796,false,en,0,9587,false,15.05069684221181,-21600
38683754.904365,false,false,false,false,false,false,true,21,1.394736842105263,0.015359536315884803,424,0.9470021741829091,0.011012497735917406,304,0.6789826909236302,false,en,1,27605,false,61.6556486281193,-21600
55030757.904401,false,false,false,false,false,false,false,198,1.063063063063063,0.06584821428571429,1062,1.6673730018289201,0.06194196428571429,999,1.5684610440933915,false,en,9,16128,false,25.321461180321297,-32400
2819519.904439,false,true,true,true,true,true,true,0,0.6666666666666666,0.5454545454545454,18,0.5515832669055144,0.8181818181818182,27,0.8273749003591517,false,en,0,33,false,1.0112359893289282,-18000
75763718.90447299,false,false,false,false,false,false,false,24,1.4338394793926248,0.01908033368934561,661,0.7537961550171772,0.013307161619952082,461,0.5257186497169931,false,en,15,34643,false,39.5064450805776,-21600
19954998.904508,false,false,false,false,false,false,true,9,1.0172043010752687,0.03433756805807622,473,2.047968040266308,0.033756805807622504,465,2.013330103010521,false,en,3,13775,false,59.64219821284751,-18000
94237243.90454301,false,false,false,false,false,false,true,1,0.35714285714285715,0.23121387283236994,40,0.036673398507923664,0.6473988439306358,112,0.10268551582218954,false,en,0,173,false,0.15861244854677833,-18000
44379035.904576,false,false,false,false,false,false,false,31,1.1651090342679127,0.01589190107928954,374,0.7281275796408861,0.013639840231154925,321,0.6249437247720185,false,en,1,23534,false,45.817525292166195,-21600
84005895.90460701,false,false,false,false,false,false,true,373,4.193548387096774,0.025688073394495414,910,0.9359343073880794,0.006125617501764291,217,0.2231843348387038,false,en,25,35425,false,36.43458553760955,0
32481090.904638,false,false,false,false,false,false,false,18,1.4383116883116882,0.055997977499683986,443,1.178384066974992,0.03893313108330173,308,0.8192828276034311,false,en,0,7911,false,21.043332627179677,-18000
31771370.90467,false,false,false,false,false,false,false,358,1.8880407124681935,0.024239652412531443,742,2.0178166120795455,0.01283852209989873,393,1.0687357527592132,false,en,0,30611,false,83.24445325118151,-18000
9815960.904702,false,true,true,true,true,true,true,6,1.0,0.06579764121663563,106,0.9330110509717343,0.06579764121663563,106,0.9330110509719245,false,en,0,1611,false,14.180007576568203,-36000
31072938.904734,false,false,false,true,true,true,true,7,0.849624060150376,0.01317169833313906,113,0.31420265813705717,0.015502972374402612,133,0.36981374807285516,false,en,0,8579,false,23.854377027949088,-18000
33663249.904765,false,false,false,false,false,false,true,3,1.1688311688311688,0.019778046368530932,180,0.46198748023419256,0.01692121744863202,154,0.39525595531151103,false,en,0,9101,false,23.35860032006742,-21600
27889066.904797,false,true,true,true,true,true,true,3,0.7098445595854922,0.03286159750539698,137,0.4244243825153241,0.04629407531782202,193,0.5979117213537477,false,en,3,4169,true,12.915512778881046,
50448233.904829,false,false,false,false,true,true,true,4,1.1418685121107266,0.12168141592920353,330,0.5651734023788568,0.10656342182890856,289,0.4949548887499882,false,en,1,2712,false,4.6446977795502455,-18000
40447852.904857,false,false,true,true,true,true,true,182,0.5556640625,0.04403002398823803,569,1.2154316352868297,0.07923856689623153,1024,2.1873497267728914,false,en,0,12923,false,27.604609881921363,-18000
21330863.904887,false,true,true,true,true,true,true,1,0.2591093117408907,0.1711229946524064,64,0.2592300070289974,0.660427807486631,247,1.0004658083776308,false,en,0,374,true,1.514875353575988,
16593421.904918,false,false,false,false,false,false,false,1,1.098360655737705,0.13987473903966596,134,0.6977222700860585,0.12734864300626306,122,0.6352396787351448,false,en,0,958,false,4.988193542855563,-21600
55826494.904947,false,true,true,true,true,true,true,3,0.6955128205128205,0.07341001353179973,217,0.3358405365036912,0.10554803788903924,312,0.48286749948918684,false,en,0,2956,true,4.574860027211818,
25722320.904977,false,false,false,false,false,false,false,67,1.2082191780821918,0.018895411114443636,441,1.4812971248102162,0.01563905908565063,365,1.2260168946843355,false,en,0,23339,false,78.39454330148232,-32400
71161163.905009,false,true,true,true,true,true,true,2,0.17766497461928935,0.08547008547008547,70,0.08499017818304366,0.4810744810744811,394,0.4783732886302878,false,en,0,819,false,0.9943850847416669,-28800
32703714.905039,false,false,false,false,false,false,false,10,0.8666666666666667,0.005212045616535994,117,0.30910249888583635,0.006013898788310762,135,0.35665672948369004,false,en,0,22448,false,59.30540935889158,-10800
56234147.905068,false,false,false,false,false,false,false,81,1.5167464114832536,0.030407673860911272,317,0.48704925779676855,0.020047961630695443,209,0.32111449488810173,false,en,6,10425,false,16.017313919658275,-28800
26008660.905098,false,false,false,false,false,false,false,0,0.05944055944055944,0.11486486486486487,17,0.05647349570818386,1.9324324324324325,286,0.9500835160319085,false,en,0,148,false,0.4916516096948527,0
31757254.905129,false,true,true,true,true,true,true,0,0.6666666666666666,0.058981233243967826,22,0.059854039830520414,0.08847184986595175,33,0.08978105974578911,false,en,0,373,true,1.0147980389448923,
60710740.90516,false,false,false,false,false,false,false,2585,1.7285974499089254,0.009518746614776625,949,1.3505616761962511,0.0055066300226684585,549,0.7813049106762682,false,en,10,99698,false,141.88440252204947,-18000
32398627.90519,false,false,false,false,false,false,false,14,1.2740740740740741,0.056080860776002606,344,0.917372182765596,0.04401695467883926,270,0.7200304922869947,false,fr,1,6134,false,16.358026072921103,-10800
95776900.905218,false,false,false,false,false,false,false,15,1.388157894736842,0.027278603749191985,1055,0.9517117294304643,0.01965093729799612,760,0.6855932837603418,false,en,0,38675,false,34.88857927556848,-18000
83254370.905248,false,false,false,false,false,false,true,89,1.0425531914893618,0.03496925779534475,637,0.6610679944075516,0.0335419411506368,611,0.6340856272888913,false,en,0,18216,false,18.904261516685526,-18000
13447456.905279,false,false,false,false,false,false,false,9,1.1,0.08744038155802862,165,1.0601260967341142,0.0794912559618442,150,0.963750997031228,false,en,0,1887,false,12.12398754265375,-32400
51297619.905315,false,true,true,true,true,true,true,4,1.3866666666666667,0.01034414163517008,104,0.17516602167087614,0.00745971752536304,75,0.1263216502434252,false,en,0,10054,false,16.93383828729962,-28800
34013297.905348,false,true,true,true,true,true,true,87,0.7926829268292683,0.004660166332090623,195,0.4953356786184201,0.005878979065098939,246,0.6248850099494282,false,en,4,41844,false,106.29141608262675,-18000
35965428.905382,false,false,false,false,false,false,false,87,1.214442013129103,0.0415325899872783,555,1.333280360040832,0.034198907430966104,457,1.0978542784480976,false,en,16,13363,false,32.10202784004977,14400
72135335.905414,false,false,false,false,false,false,false,105,0.9162735849056604,0.0548264182895851,777,0.9306506881457081,0.05983629692351115,848,1.0156908411165797,false,en,10,14172,false,16.974493632434395,-21600
94244776.905444,false,false,false,false,false,false,false,22,1.1067961165048543,0.020785219399538105,342,0.3135324945343602,0.018779628053968638,309,0.2832793590968402,false,en,2,16454,false,15.084396681487084,-18000
26067236.905476,false,false,false,false,false,false,true,0,1.039301310043668,0.10793650793650794,238,0.7888523081506472,0.10385487528344671,229,0.7590217586828238,false,en,0,2205,false,7.308484619632399,-21600
24346892.905508,false,false,false,false,false,false,false,0,0.907608695652174,0.14804964539007093,167,0.5926341425164614,0.16312056737588654,184,0.6529621690002266,false,en,0,1128,false,4.0029419925671,-21600
15706843.90554,false,false,true,true,true,true,true,7,0.9672131147540983,0.10720775287704422,177,0.9736392678225586,0.1108419139915203,183,1.0066439887658245,false,en,0,1651,false,9.081799046189005,-18000
37314812.90557,false,false,false,false,false,false,false,84,1.2375,0.1335671883432272,495,1.1461400090152087,0.10793308148947653,400,0.9261737446588291,false,en,0,3706,false,8.58099974426451,3600
25796762.905602,false,false,true,true,true,true,true,9,0.9247524752475248,0.11545117428924598,467,1.5641032228592286,0.12484548825710753,505,1.6913750054475425,false,en,0,4045,false,13.547746330764038,-18000
54841174.905638,false,true,true,true,true,true,true,5,1.1472081218274113,0.07228144989339019,678,1.0681609228975357,0.06300639658848614,591,0.9310960257116195,false,en,27,9380,false,14.777801558672268,3600
93409410.905672,false,false,true,true,true,true,false,17,5.617647058823529,0.03455971049457177,573,0.5300022719337227,0.006151990349819059,102,0.09434595416621444,false,en,10,16580,false,15.33584235368499,-28800
36523241.905701,false,true,true,true,true,true,true,38,1.2647058823529411,0.05017084757063089,602,1.4241014019040246,0.03966997249770814,476,1.1260336666218793,false,en,0,11999,false,28.385037743270313,-28800
61298585.968218,false,false,false,false,false,false,true,232,1.0076628352490422,0.031794003868471955,263,0.3706969686344322,0.03155222437137331,261,0.3678779802798097,false,en,4,8272,false,11.659335834769099,-10800
836072.968253,false,false,false,true,true,true,true,0,1.1290322580645162,0.28225806451612906,35,3.6169091871215966,0.25,31,3.203548137172506,false,en,0,124,false,12.814192548720676,-28800
3870797.968284,false,true,true,true,true,true,true,0,0.5217391304347826,0.24742268041237114,24,0.5357034949867426,0.4742268041237113,46,1.0267650320581887,false,en,0,97,true,2.1651349589064295,
88022219.968313,false,false,false,false,false,true,false,357,1.08876560332871,0.047475770725290675,3140,3.0821308539780983,0.04360513464068099,2884,2.830848848048707,false,en,29,66139,false,64.92008043033898,-18000
61859713.96834,false,false,true,true,true,true,true,9,0.9374358974358974,0.07918218833925322,914,1.276591741766063,0.08446677640128217,975,1.361790971796424,false,fr,31,11543,false,16.12220839738116,-21600
51540910.968367,false,false,false,false,false,false,true,9,1.7804878048780488,0.03651825912956478,219,0.3671180746419256,0.02051025512756378,123,0.206189603566021,false,en,0,5997,false,10.053000427524195,-21600
71381501.968395,false,false,false,false,false,false,false,1,0.5642201834862385,0.25894736842105265,246,0.29775781419406316,0.4589473684210526,436,0.5277333617423381,false,en,0,950,false,1.1498777377413654,0
47959113.968421,false,false,false,false,false,false,false,93,17.118279569892472,0.20412001025728696,4776,8.604128930982062,0.011924096076587742,279,0.5026281347872791,false,it,76,23398,false,42.15230500986827,3600
16438717.968448,false,true,true,true,true,true,true,6,0.8820224719101124,0.015113592606854062,157,0.8251738381321317,0.017135155949172122,178,0.9355474088377604,false,en,0,10388,true,54.59812630903279,
91112229.968476,false,false,false,false,false,false,false,84,1.5875785066294488,0.012872379551305628,2275,2.157339361225131,0.008108184570119106,1433,1.358886727312372,false,en,119,176735,false,167.59444923346638,-36000
31611253.968502,false,false,false,false,false,false,false,35,0.7841726618705036,0.014033732457834429,109,0.29791921602927773,0.017896227629715464,139,0.37991533053276066,false,en,1,7767,false,21.22879404495064,-21600
85682880.96852899,false,false,false,false,false,false,false,59,1.0017094017094017,0.02207156308851224,586,0.5909045007321054,0.022033898305084745,585,0.589896131276945,false,en,3,26550,false,26.77220903487704,-18000
88969860.968555,false,false,false,false,false,false,false,48,1.203551912568306,0.12434721242060692,881,0.8555526463832351,0.10331686661961892,732,0.7108564553377322,false,en,1,7085,false,6.880352439983533,-25200
40649234.96858,false,false,false,false,false,false,false,0,1.0284552845528456,0.0554702916027187,253,0.5377518178852191,0.05393554045165534,246,0.5228733090899887,false,en,0,4561,false,9.694411230729903,-21600
